fold,pr_auc,roc_auc
1,0.900856848690835,0.8718894268663439
2,0.8544852856194501,0.8638023630504833
3,0.8721591748774447,0.9037725533078185
4,0.8329366616024781,0.8312547037952909
5,0.8548230434457992,0.8949951461546758
6,0.8949019884445089,0.9036660206718347
7,0.8980610142606253,0.895502361528553
8,0.8761443895198306,0.8696145124716552
9,0.9024907058995999,0.9141799055388579
10,0.9146339834194881,0.921624529316837
