fold,pr_auc,roc_auc
1,0.8895637366971553,0.8882806982141056
2,0.8781793835644208,0.8714321608040201
3,0.923909354638574,0.9343057440072365
4,0.8630796089619206,0.8765908747924946
5,0.9355587523421705,0.9407278329166351
6,0.9280036142401809,0.9154509623259623
7,0.8397385182187783,0.8895659099960175
8,0.9090914965657648,0.9009473285335354
9,0.9265842124704171,0.9140582734368962
10,0.8451143169679387,0.8653216596878569
