fold,pr_auc,roc_auc
1,0.9150822900411167,0.9213422311760262
2,0.8901833350292667,0.8864014731106851
3,0.9018190402925041,0.9164550533265617
4,0.9282449252575873,0.9226845570129153
5,0.8468659926279737,0.8893395576643455
6,0.8683057744183182,0.8664728927082017
7,0.85321797302136,0.8710612968591692
8,0.921286199073875,0.9128799392097263
9,0.9403965251237469,0.9254990738835152
10,0.9312571007259934,0.9169233902792984
