fold,pr_auc,roc_auc
1,0.8867049798708813,0.856301216470708
2,0.8332476841996423,0.8644522144522145
3,0.7806842249648296,0.8354008117706747
4,0.8480062839226999,0.8770550211228177
5,0.8981917797316121,0.8610352451554169
6,0.8442350199777616,0.8942405708460753
7,0.9054383118462832,0.8744437380801016
8,0.9353666346390177,0.9305414979757085
9,0.8493080001618911,0.8653987109819284
10,0.794549542493399,0.8326633292880259
