fold,pr_auc,roc_auc
1,0.9485457223035528,0.9328812576509246
2,0.8896232296436413,0.8887386517288005
3,0.8704939062878201,0.8781791907514451
4,0.876610478471968,0.8726832418469487
5,0.8484528242568239,0.8916987535077987
6,0.8994483765099724,0.8945889531149647
7,0.8242112307039309,0.878409616273694
8,0.8784151609509447,0.9079717132754741
9,0.8606360418231934,0.8789007092198582
10,0.8838098323834889,0.8986178077788491
