fold,pr_auc,roc_auc
1,0.8394555808049461,0.8517340602756323
2,0.8805824927796384,0.82397736043221
3,0.7413803133253019,0.7910510926438905
4,0.8700472175482462,0.8608954320863165
5,0.7890159954064642,0.8282959015353382
6,0.8264314060327385,0.8306990881458967
7,0.8750183724279266,0.8489914870772299
8,0.8123606697745904,0.8229545454545454
9,0.8521174028837744,0.8582402055234424
10,0.8867311440891491,0.8812757670030605
