fold,pr_auc,roc_auc
1,0.9330106472357222,0.9073116500336108
2,0.8851944158084873,0.9080543933054394
3,0.919899963938787,0.9312591176618542
4,0.9042316226294453,0.9107744107744108
5,0.9095139600254548,0.9284679089026915
6,0.8419211081469117,0.9006321662571662
7,0.9110292905968305,0.8886967004743558
8,0.9109917130317707,0.9024205174899461
9,0.9156855842659717,0.904394825447457
10,0.9055535454705884,0.9111968623481782
