fold,pr_auc,roc_auc
1,0.8904231693347093,0.8645704312577412
2,0.8565588374224141,0.8718582169709989
3,0.8903208630493732,0.9217058501913613
4,0.8265530161605658,0.8306096118696914
5,0.8671229911494164,0.9016826663790315
6,0.9075714462307598,0.9097491386735573
7,0.9293824146789766,0.9243237440961786
8,0.8598755885419227,0.8583846236907462
9,0.9097699667609138,0.9123014169171318
10,0.912724302963653,0.9230231307154384
