fold,pr_auc,roc_auc
1,0.8866733927540871,0.9113534252107627
2,0.9279338006563416,0.9020838693079496
3,0.848723263246261,0.8685621216784651
4,0.9076230505345155,0.9085156801452052
5,0.8702067854321551,0.8954193630249969
6,0.8722118396709089,0.8811550151975684
7,0.8613279420831309,0.8619781680599229
8,0.9059023884725892,0.9035858585858586
9,0.9048446993048127,0.9152215799614645
10,0.8984992595485207,0.9156233401623796
