fold,pr_auc,roc_auc
1,0.8702876144677099,0.8660355270524762
2,0.8620812031784659,0.8853146853146853
3,0.8769189219431328,0.8918442415017758
4,0.8967284560670914,0.9186517025500077
5,0.91823178299165,0.8970347249317205
6,0.9124309376188471,0.9292558613659532
7,0.9276200302467361,0.9005085823267642
8,0.9465991596939951,0.9411690283400811
9,0.8854135443288733,0.9020851762921773
10,0.8536334520927654,0.8850627022653721
