fold,pr_auc,roc_auc
1,0.9278064237519201,0.9273688727346155
2,0.8855540140319711,0.8984878220611916
3,0.8818317269869158,0.9090494758697524
4,0.8855005965607974,0.9051923560472718
5,0.9101528130232884,0.8757062146892655
6,0.8805325708621305,0.9031796663375611
7,0.9061026686894459,0.8657702702702703
8,0.9116941818448061,0.9092838196286472
9,0.884396314552728,0.9008363654740247
10,0.8714361293238335,0.9080805982550894
