fold,pr_auc,roc_auc
1,0.7921954076429475,0.8400951890918447
2,0.9169789858165022,0.8967729591836734
3,0.8371017581157881,0.8623613064541334
4,0.9075762702691562,0.9151821658615137
5,0.8792986800157588,0.8918150814702539
6,0.9083819180019473,0.9133307917143221
7,0.9561580557079103,0.9431990881458966
8,0.9018303571997692,0.9102962345632245
9,0.9069093723720012,0.8977803738317757
10,0.9219554414718626,0.9221181046676097
