fold,pr_auc,roc_auc
1,0.9274967694382383,0.9010211970878165
2,0.8467660583085466,0.8407700727577105
3,0.8296303392002595,0.8384553628773281
4,0.8522744365470563,0.8234743299967711
5,0.7743335956704033,0.8374012921751615
6,0.8905974546789339,0.878082851637765
7,0.7868299182047983,0.8526187173898686
8,0.8944427496046012,0.8839922854387656
9,0.848684384451319,0.8465667311411992
10,0.8869918203791941,0.8849244615879139
