year,month,max_temperature,avg_temperature,min_temperature,avg_wind_speed,precipitation,specific_humidity,AET,PDSI,soil_moisture
2006,4,8.271121959,2.366595528,-3.537930902,2.917896124,63.33753577,0.0031283987136618,41.89100625656848,-1.288991647,64.82691091
2006,5,13.03302235,6.893508657,0.75399496,2.777530221,60.68440802,0.0042078158972642,68.85647873431859,-1.394290386,53.97158859
2006,6,18.39133697,11.9346285,5.477920042,2.724951011,66.79596576,0.0058716637393806,82.52786037463373,-1.585774116,38.89972449
2006,7,20.59234968,14.16027916,7.728208637,2.491882713,72.00207959,0.0070916732675618,77.60238874,-1.711264528,26.73060712
2006,8,19.15662619,12.60248311,6.048340022,2.483412421,49.26131426,0.0061656880938703,43.30767547,-2.284672367,21.51005885
2006,9,15.70214018,9.764469423,3.826798665,2.600380708,77.08355098,0.0055887973438054,44.58453709934318,-2.514803588,24.83559768
2006,10,7.556889365,2.769504643,-2.017880079,2.580653018,76.09301733,0.0037326985412269,16.181404970039555,-2.805200255,35.50579311
2006,11,-5.43412907,-9.054374155,-12.67461924,2.935680899,136.3392076,0.0016464081202903,0.7704779553433208,-1.883752054,38.60321418
2006,12,-0.925059295,-5.221372912,-9.517686529,3.126271428,96.77725198,0.0020842717783094,2.355338998630345,-1.733573194,38.83978739
2007,1,-2.900001772,-7.506635502,-12.11326923,2.935298321,99.32395821,0.0017580469973954,1.0775882174139724,-1.737556693,38.84321047
2007,2,-4.480543817,-8.469857807,-12.4591718,2.549746589,80.07079368,0.0019140048107692,1.451738430175846,-1.260508097,39.18517526
2007,3,-0.433204391,-5.249642115,-10.06607984,3.256821938,103.0270599,0.0023139211636297,4.101855489,0.045668234,46.84655731
2007,4,6.175241512,0.924081795,-4.327077922,2.977531633,51.70753993,0.0029277171419902,23.90446243009463,0.098078158,68.54913878
2007,5,12.533404,6.297324271,0.061244538,2.790781493,56.66538166,0.0040027359166305,77.54350489137634,0.146661646,64.62294649
2007,6,16.7579626,10.80546825,4.852973896,2.476083746,73.69569103,0.0060076936712733,84.23344390116506,0.389453597,51.60450283
2007,7,20.83844868,14.54282095,8.247193232,2.520550297,85.26372613,0.0074002010184441,78.50535178876332,0.477120539,40.88396611
2007,8,18.21347669,12.22099632,6.228515952,2.23341629,63.64337832,0.0066406787684895,62.64234359025212,0.374198478,33.68437502
2007,9,13.42448092,8.014838014,2.605195104,2.649637191,95.03830456,0.0052867203241608,46.16588425386891,0.88252908,43.57979722
2007,10,7.654745879,3.425831995,-0.803081889,2.958260269,135.5829025,0.0038160205293297,20.172219311729364,1.363325996,53.80084634
2007,11,-0.227336895,-3.967983208,-7.708629521,2.925824061,77.16683561,0.0023805502821768,1.817421041983238,0.978804061,54.68260503
2007,12,-6.401540753,-10.26375508,-14.1259694,2.565092391,90.73255844,0.0014840175210928,0.6067489884361977,0.826540646,54.83954028
2008,1,-6.029301391,-10.67607909,-15.3228568,2.63186467,78.72643957,0.0014412176887691,0.5518080132294502,0.414420154,54.84644632
2008,2,-3.001644665,-8.13993606,-13.27822745,2.630790208,77.06219752,0.0018294223541718,1.3889422755472949,0.580510436,55.24463035
2008,3,0.612980213,-4.888588652,-10.39015752,2.959719324,63.77786451,0.0021978450686066,3.4534974241713705,0.540150035,57.35279929
2008,4,4.386952942,-0.780653742,-5.948260427,3.163784082,39.01114482,0.002502415844366,10.80314983036965,0.482762289,65.62134341
2008,5,13.15195064,7.196416136,1.240881634,2.913049419,61.41228785,0.0044294203277461,86.61117619521083,0.532976217,71.51971006
2008,6,16.18998547,9.960092572,3.730199676,2.630405347,70.96083692,0.0053347587784238,86.35925804115676,0.470906458,50.64564181
2008,7,19.1225498,12.77228199,6.422014175,2.679196753,80.8946196,0.0065370480512057,78.79584007110817,0.466051787,36.38508647
2008,8,19.16030011,13.05767794,6.955055775,2.570037751,115.8747639,0.0069600710352371,77.97144759626097,1.367776897,40.75427584
2008,9,14.7564391,8.686844146,2.617249191,2.392940834,56.15248381,0.005414888491493,39.30727028106795,0.829026856,36.27696185
2008,10,8.106220358,3.346680588,-1.412859181,3.197271938,97.77502814,0.003566914843269,21.518313919394863,0.465560028,45.92543793
2008,11,1.770063997,-1.854974047,-5.480012091,2.911701961,113.1388768,0.0028730863528615,3.4812744647932266,0.641379297,51.66167315
2008,12,-9.133981064,-13.27081619,-17.40765132,2.675178547,100.3593106,0.0011254369435337,0.093650169,0.873101892,51.73076198
2009,1,-5.895714286,-10.52107692,-15.14643955,2.855739483,100.955526,0.0014574694474407,0.5288056780020531,1.042905729,51.748672
2009,2,-3.852923419,-9.438894506,-15.02486559,2.390754139,54.15002362,0.001499036191636,0.7769541157130707,0.695669753,51.79254852
2009,3,-2.361519269,-7.857318522,-13.35311777,3.18371609,78.23838503,0.001700567157045,1.5793925189432825,1.164765949,52.52143325
2009,4,6.371344571,0.667660377,-5.036023818,2.815292963,50.17914032,0.0027917678307943,23.00874879974661,1.077946572,72.51061952
2009,5,11.96125187,5.540061604,-0.881128656,2.781555007,52.29334538,0.0038538349193035,77.26827569005565,0.754415943,67.85364147
2009,6,17.8218421,11.04378185,4.265721601,2.644889876,65.47063549,0.0055539670180605,92.44357168947974,0.33273119,45.80057022
2009,7,21.33207974,14.29020273,7.248325712,2.415153739,55.07826612,0.007409229922535,71.40653031,-0.710465812,26.72894282
2009,8,19.9150694,13.43432219,6.953574985,2.581058297,72.35861683,0.0068291453522931,57.77763891320291,-1.054625866,25.46818559
2009,9,16.3384348,10.51542676,4.692418716,2.921321406,102.8304876,0.0059293856076225,48.14043109280313,-0.669875575,36.14367575
2009,10,5.57514852,1.656461604,-2.262225312,2.849935509,113.0760357,0.0032767250004529,11.694340770923134,-0.031664867,52.9945163
2009,11,1.003446088,-2.968759106,-6.940964299,3.220183142,99.60286093,0.0025360609949507,2.868868520988483,-0.106572474,55.15234843
2009,12,-8.089533619,-12.23607608,-16.38261855,2.395904297,41.56180578,0.0012007612579657,0.2768597149477464,-0.99797119,55.15545554
2010,1,-3.986708744,-7.75817454,-11.52964034,2.576153797,86.04522041,0.0019449138685286,1.8864106736506523,-1.149243486,55.53803845
2010,2,0.495502937,-4.288074809,-9.071652554,2.231274039,43.2202483,0.002411053633354,3.204866380779077,-1.78324366,56.45796221
2010,3,3.845004211,-1.387512558,-6.620029327,3.230499294,77.08686258,0.0026583741574609,7.219493407750245,-1.643298507,61.87743119
2010,4,8.367262695,2.343604883,-3.680052929,3.071538065,49.15365228,0.0029587626137854,41.29395402272168,-1.905329019,70.73778748
2010,5,12.115469,6.005841705,-0.103785593,2.703719739,62.84657481,0.0039310453849714,71.82046826617182,-1.804605293,59.65935799
2010,6,16.69787901,10.47161804,4.245357067,2.634714124,80.15700085,0.0055606941821329,81.43546657,-1.547348233,46.68275323
2010,7,20.36787842,13.55389335,6.739908276,2.914134859,48.10152607,0.006482349549717,64.87949785,-2.044678882,26.88255163
