fold,pr_auc,roc_auc
1,0.86888528143132,0.8588519151502967
2,0.8796382230495285,0.8588532457691337
3,0.8927932254945674,0.8865584350105878
4,0.7623128883614084,0.8401110523532521
5,0.8629883623849383,0.8425628712245671
6,0.8451686310766889,0.8768638768638768
7,0.8910742203543774,0.8658980582524272
8,0.8820644980726908,0.8852020202020202
9,0.8088777601773263,0.8446769605851281
10,0.8463495326340307,0.818073217726397
