fold,pr_auc,roc_auc
1,0.8700672955983247,0.8925214856511032
2,0.8846890239705938,0.8947082596615307
3,0.9285525564384707,0.8926758328926493
4,0.9441185926762685,0.9276591343916438
5,0.9508722599808277,0.9375716067927795
6,0.901174318792265,0.8996637338187702
7,0.8951196640200747,0.9100212249848394
8,0.8229490881943893,0.8641179004992776
9,0.8577457173202987,0.8718813131313131
10,0.8840668835273183,0.9227204579528416
