fold,pr_auc,roc_auc
1,0.8677060951261693,0.8562203612148118
2,0.8100057794039842,0.7979899497487437
3,0.780441266590161,0.7968365244484648
4,0.8194110838572848,0.808491372805473
5,0.9063286238262822,0.8989317372528222
6,0.8905174259369091,0.8762412981162981
7,0.7770764186891603,0.8440063719633613
8,0.8470553708929645,0.8447139067828724
9,0.8572157371269532,0.8322384522245408
10,0.8198542948032889,0.8346402740768939
