fold,pr_auc,roc_auc
1,0.9427147892235219,0.927630307325559
2,0.8708433527519845,0.8808833945013199
3,0.8887298173217067,0.8834136159280669
4,0.8672288974361118,0.8627542783338714
5,0.838790500761003,0.8917640148795928
6,0.8980088693263816,0.8957610789980732
7,0.8427581914712388,0.8876560332871013
8,0.901478062736764,0.9150112504018001
9,0.8746559642339543,0.8881044487427465
10,0.8988187121361586,0.9080038572806172
