fold,pr_auc,roc_auc
1,0.8930440707199264,0.888194759957595
2,0.784952740270318,0.8311820652173914
3,0.8451291772770728,0.8541803818301514
4,0.8179720974341553,0.8236107618808148
5,0.8725071968640672,0.8206214689265537
6,0.8150494256693528,0.8435356066935014
7,0.8861121847010038,0.8168513513513513
8,0.8771512031755222,0.8633573323228495
9,0.8626636928051565,0.8726374570446735
10,0.8409159128564305,0.8727409638554218
