fold,pr_auc,roc_auc
1,0.8694678938249413,0.8700181616385834
2,0.8878923169334068,0.8741457286432162
3,0.8993739313203055,0.9222573998693402
4,0.8233674910768938,0.857689018562302
5,0.9298203365888762,0.9351213475768366
6,0.9312580133518524,0.9178695741195741
7,0.8358603913222951,0.8895924598433559
8,0.9093383796747131,0.8997094859163826
9,0.9271604755671605,0.9106061777056444
10,0.8351164953663716,0.8609313538891005
