fold,pr_auc,roc_auc
1,0.7693354377909337,0.8099158715502206
2,0.8577736585802858,0.8928191624044158
3,0.8817148271396532,0.8234098517455762
4,0.8454402507582339,0.8446165566277297
5,0.9153882051147824,0.8962819991873223
6,0.8306770557283996,0.8286474164133739
7,0.8701033914854739,0.8752904627197414
8,0.8566894124364819,0.8801284521515735
9,0.8545301442234942,0.8721332592442919
10,0.8028210739932506,0.7722474747474747
