fold,pr_auc,roc_auc
1,0.9137556190333316,0.9212037270209016
2,0.9034143955038225,0.8900842498234285
3,0.8904757225019829,0.9119603859827323
4,0.9266317492941629,0.9176591788532087
5,0.8525005597544141,0.8914058314838906
6,0.8576885591964694,0.8628585871350941
7,0.8344784295987103,0.8629305977710233
8,0.9203153052372293,0.9093844984802432
9,0.9347235384961103,0.9162121835768677
10,0.931686665393951,0.9235175802632584
