fold,pr_auc,roc_auc
1,0.8667527430363479,0.8853093431170528
2,0.871435281231957,0.8676686031826221
3,0.9136236459476332,0.8748545742993126
4,0.8547118044496309,0.830213558095041
5,0.937314288210442,0.9198767726659369
6,0.8686760183365494,0.8665427791262136
7,0.8631611530636021,0.8828835657974531
8,0.8415949679935901,0.8618876245026231
9,0.799092668595407,0.8136616161616161
10,0.7754397869561938,0.8458770614692653
