fold,pr_auc,roc_auc
1,0.8896507640800622,0.8317475509514693
2,0.7656171997451837,0.758861439312567
3,0.8768228106474354,0.889994532531438
4,0.8080607543870792,0.7937856144500591
5,0.8003329271847,0.812695502103333
6,0.8371519966139511,0.8408699397071489
7,0.8707141422374949,0.850203950193216
8,0.8249872679166027,0.8302559118885648
9,0.8847516821430856,0.8938385573207386
10,0.8538735006152507,0.8519634211941904
