fold,pr_auc,roc_auc
1,0.921095460911211,0.8940306681270537
2,0.8386766315701155,0.8235142617989827
3,0.8301371499113941,0.8257385998715479
4,0.8531012669166154,0.8264126574103972
5,0.7762509532155925,0.8391959798994975
6,0.8814638869455362,0.8672607578676943
7,0.7973673233040522,0.8504722277260418
8,0.8747165299827269,0.8683060109289619
9,0.84703685674296,0.8410863958736299
10,0.853415885640902,0.8537447765991643
