fold,pr_auc,roc_auc
1,0.8880829580736892,0.8917401158398388
2,0.8442140242736804,0.8317904348703462
3,0.8401187040048524,0.8652615540883697
4,0.8810068439896976,0.8690386451580482
5,0.7922173000642111,0.8364072345093237
6,0.8262128496704357,0.8001516491848856
7,0.7955197550656844,0.8252659574468085
8,0.8442671123000909,0.8427938196555217
9,0.8459183103703483,0.8117925499073884
10,0.892726558773679,0.8783257377090921
