fold,pr_auc,roc_auc
1,0.8392225225650213,0.854157201272149
2,0.907250137067406,0.8738873166966812
3,0.7946836443427463,0.8376808248691906
4,0.8794627573044594,0.8789956640112937
5,0.8291512221817494,0.8642558051008754
6,0.8398569560560529,0.8554457953394123
7,0.9026175040794793,0.8842447017920597
8,0.88382626418736,0.8878030303030301
9,0.8557780472258003,0.867694283879255
10,0.8773009871182242,0.8830209677011408
