fold,pr_auc,roc_auc
1,0.8668765933010674,0.838563139410597
2,0.7819573471169112,0.8226754726754726
3,0.7737121511552634,0.8246955859969559
4,0.8007673616486664,0.8395174835852802
5,0.8912292942872349,0.8446742099102614
6,0.8104168227665721,0.8443934760448523
7,0.9098329617398768,0.8867609663064209
8,0.9185489273335504,0.9056427125506072
9,0.8046592265539261,0.8273094907114874
10,0.8011813172109408,0.843408677184466
