fold,pr_auc,roc_auc
1,0.8938232654043211,0.8815472001608525
2,0.8777100371213584,0.882167213942915
3,0.9061971631500496,0.8999193304426742
4,0.839377226972119,0.8980962453728185
5,0.892572361869192,0.8906103879691647
6,0.9037074261674899,0.9239892660945291
7,0.9408323275245121,0.9299656148867315
8,0.8871961072582623,0.9003282828282829
9,0.8644287740797287,0.8825172694026818
10,0.9430976671748245,0.9245985870263327
