UniqueID,Longitude,Latitude,Status,Aspect,Slope,Elevation,TWI,Profile_Curvature,Plan_Curvature,NDVI,LULC,Max_Temperature,Precipitation,WS,Specific_Humidity,AET,DSI,Soil_Moisture,Distance_roads,Distance_rivers,Distance_households
3396,-128.34474520390967,56.27191176409507,0,194.4170837402344,17.351877212524414,1935.483154296875,5.372647762298584,-0.0077324653975665,-0.0150562990456819,0.0676284208893776,9.0,5.439914226531982,937.4525146484376,2.158799886703491,0.0037226474378257,31.145545959472656,0.1253125071525573,48.95987319946289,56293.76171875,5941.91796875,15458.267578125
3397,-128.38142055418743,57.121697801494776,0,165.34034729003906,2.228921413421631,1271.925537109375,8.55113410949707,0.0012780536198988,0.0040533016435801,0.6499764323234558,11.0,4.3399271965026855,720.7000122070312,1.9352327585220337,0.0032851188443601,29.514253616333008,0.4497177600860595,32.345211029052734,95592.46875,4255.55322265625,95685.3984375
3398,-125.84157327660266,58.40756848222427,0,173.12640380859375,16.974712371826172,1902.2811279296875,5.135336875915527,-0.0477695241570472,0.0304972976446151,0.1279412358999252,11.0,2.3151330947875977,702.9898681640625,2.1875288486480717,0.0030427942983806,27.304954528808597,0.4313053488731384,25.191072463989254,42359.02734375,6895.35595703125,42287.66015625
3399,-128.25890936485595,53.59693877161605,0,,,,,-0.0823341086506843,0.034527238458395,0.3048415780067444,9.0,6.276866912841797,2280.177490234375,3.3959662914276123,0.0043470128439366,32.330772399902344,-1.0111111402511597,42.59193801879883,15195.943359375,3508.5126953125,15339.5751953125
3400,-122.91183518050345,49.39432885359963,0,,,,,,,0.7839800119400024,2.0,11.39572048187256,2329.538818359375,2.7660975456237797,0.0054985680617392,44.72579193115234,,91.5599136352539,2592.800537109375,3580.18896484375,2617.440185546875
3401,-129.08880810654043,58.754609641084095,0,120.9919891357422,7.079526424407959,1294.14453125,6.970709800720215,0.0230594128370285,-0.0026194306556135,0.7333716154098511,2.0,3.4187469482421875,658.4454345703125,2.0042471885681152,0.0031009407248347,27.942102432250977,0.5772526264190674,50.33029174804688,50355.37109375,1136.400634765625,49414.8125
3402,-135.3177847591433,59.74826420326814,0,,,1339.93505859375,5.972331523895264,,,0.1505547910928726,11.0,2.9349558353424072,880.5687255859375,3.491401433944702,0.0031594359315931,24.751117706298828,-0.1845852434635162,112.24639129638672,13893.0458984375,5065.896484375,13761.5546875
3403,-124.24682651368832,59.13851262111989,0,257.767822265625,3.544477939605713,583.869873046875,6.965383529663086,0.0026000761426985,0.0041221133433282,0.7220902442932129,2.0,5.3378729820251465,558.9042358398438,1.590036153793335,0.0035525234416127,35.57645034790039,-0.0372100807726383,72.42341613769531,52236.20703125,947.6405029296876,52392.26953125
3404,-132.16860527036172,57.26788119016082,0,207.6336975097656,10.020769119262695,1710.53662109375,7.225969314575195,0.0372244119644165,0.0058130025863647,-0.0861311629414558,9.0,3.089409351348877,1839.4019775390625,2.3740484714508057,0.0031835054978728,25.10511779785156,0.2247580587863922,35.20586013793945,76122.5390625,8146.36962890625,79431.703125
3405,-130.1357456289395,57.26082146694535,0,238.9404754638672,9.604671478271484,1505.0189208984375,6.353132247924805,-0.0355770140886306,0.0240268558263778,0.5291553735733032,2.0,5.943192481994629,853.4144897460938,1.966635823249817,0.0035263260360807,30.81624412536621,0.6727624535560608,53.58332061767578,6761.2900390625,4401.69482421875,6743.67724609375
3406,-130.03558920244322,58.7053314778682,0,252.34657287597656,6.309224605560303,1097.9339599609375,8.758200645446777,-4.708594860858284e-05,-0.0186117365956306,0.6900613903999329,2.0,5.225242614746094,541.5237426757812,1.7875266075134275,0.0033513703383505,29.87011337280273,0.8964678645133972,47.06123733520508,2358.287353515625,2694.25048828125,2364.78076171875
3407,-122.56851269192524,53.42265310001938,0,253.1708526611328,6.651380062103272,703.7265625,6.728797912597656,-0.0241753384470939,0.0057421401143074,0.659473180770874,2.0,10.86057472229004,631.61376953125,2.16993260383606,0.0042964578606188,37.95714569091797,-0.0906944423913955,61.00931930541992,797.8895263671875,649.9146118164062,602.7598266601562
3408,-130.76013270672556,57.728254087643045,0,299.5921936035156,2.269946336746216,1698.237548828125,7.576681613922119,0.0072534647770226,-0.0053701563738286,0.4337569177150726,11.0,4.6034255027771,925.033203125,2.415072202682495,0.0033244544174522,30.471132278442383,0.6203819513320923,84.37163543701172,30697.1953125,11849.2490234375,30558.859375
3409,-128.35117663325394,59.96906616776622,0,156.20668029785156,2.5403940677642822,738.7711791992188,7.005198955535889,0.0093622794374823,0.0088112810626626,0.6780110597610474,2.0,4.5879621505737305,471.4210205078125,1.5264273881912231,0.0033583878539502,31.120290756225582,0.2715242505073547,62.1889762878418,4274.0947265625,3284.916748046875,4314.263671875
3410,-122.5511412088564,53.54352787163433,0,148.691650390625,3.5361173152923584,922.52001953125,6.148770332336426,0.0150792961940169,0.0023615139070898,0.7696158289909363,2.0,10.171981811523438,657.9764404296875,2.2626352310180664,0.0042539527639746,38.41730499267578,-0.169257715344429,63.82065200805664,2532.124755859375,5280.25,2946.689208984375
3411,-126.5530283329862,50.97572082519006,0,103.40546417236328,19.6487979888916,585.0975952148438,4.861162662506104,0.0021062747109681,0.0103172250092029,0.7908629179000854,2.0,10.370478630065918,1815.9144287109373,3.4285905361175537,0.0052548139356076,41.6722412109375,-0.9985069632530212,59.403053283691406,26082.111328125,2916.947509765625,20290.306640625
3412,-122.5641426794877,49.04650135000879,0,245.3585662841797,0.6796948313713074,110.56898498535156,11.90293025970459,-0.0012720616068691,0.0048626475036144,0.5619852542877197,7.0,14.876946449279783,1529.01611328125,2.6545300483703613,0.0061134956777095,49.05013275146485,-1.0167720317840576,94.58792114257812,198.6336669921875,2649.600341796875,236.0839080810547
3413,-119.40203889709032,51.85263675217399,0,142.4178009033203,12.269511222839355,1490.4281005859375,5.937167167663574,-0.0208478663116693,0.0038069379515945,0.709156334400177,2.0,7.834276676177978,1078.120849609375,1.9741517305374143,0.0040421457961201,36.00946807861328,-0.6903125047683716,42.57628631591797,1747.8126220703125,4258.857421875,1748.3681640625
3414,-128.55035250961546,52.70740116888136,0,,,,,,,,2.0,,,,,,,,,,
3415,-124.65319974529444,50.51909391940559,0,,,,,,,0.7459279298782349,2.0,9.627573013305664,1178.6181640625,2.5320422649383545,0.0047502368688583,35.71118927001953,-1.3488541841506958,90.47460174560548,47266.09765625,871.0960693359375,9099.7373046875
