fold,pr_auc,roc_auc
1,0.8897871033777083,0.8628936346243343
2,0.8533329783146291,0.8920502092050211
3,0.8883336285945225,0.9065848382715428
4,0.8053878240601461,0.8082064425348008
5,0.8660657496272879,0.8943840579710145
6,0.8022692685530637,0.8611537674037675
7,0.8956223976857913,0.8566187069214036
8,0.8900013180712424,0.8709310266332803
9,0.8620350027180816,0.8455988455988457
10,0.8668517725220618,0.8739498987854252
