fold,pr_auc,roc_auc
1,0.8315708602853022,0.8701395301118293
2,0.910022766608439,0.9256849141641768
3,0.9118364333492261,0.8760295446091716
4,0.9115438248422512,0.9015997968511935
5,0.9365239133619426,0.9205607476635514
6,0.8842803840822134,0.9029128672745694
7,0.8911574388243171,0.8980981006263893
8,0.9205714209478207,0.9344637122671805
9,0.880111788907877,0.8998913922004446
10,0.8439257090409316,0.8574999999999999
